business_name,contact_name,email,phone,ein,business_address,city,state,zip,ffl_license_number,ffl_license_type,ffl_expiry,sot_license_type,sot_tax_year,sot_period_start,sot_period_end,sot_control_number,sot_receipt_date,tax_exempt,sales_tax_id,notes,tier,verified,created_at
The Armory Winter Garden,,,(407) 201-6133,,,Winter Garden,FL,34777,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"The Arms Race, LTD.",,,(303) 619-4804,,,Castle Rock,CO,80104,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Arms Room,,,(832) 226-5257,,,Dickinson,TX,77539,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Arms Room,,,(407) 282-3803,,,Orlando,FL,32815,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Bullseye Gun Club/JAW,,,(801) 572-6605,,,South Jordan,UT,84009,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Bunker Inc,,,(918) 666-3411,,,Wyandotte,OK,74370,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Freedom Shoppe,,,(860) 350-3502,,,New Milford,CT,06776,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Thegungarage&shootingrangellc,,,(785) 246-4867,,,Topeka,KS,66601,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"The Gun Guys, Inc.",,,(785) 418-0711,,,Ottawa,KS,66067,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"The Gun Room, LLC",,,(832) 980-8075,,,Shenandoah,TX,77372,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Gun Shop,,,(573) 429-6962,,,Williamsville,MO,63967,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Gun Shop,,,(336) 889-3222,,,Thomasville,NC,27360,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Gun Shop LLC,,,(662) 298-3297,,,Hernando,MS,38632,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Gun Shop LLC,,,(262) 925-1001,,,Kenosha,WI,53140,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Hub,,,,,,Lakeside,AZ,85929,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"The Lead Dispensary, LLC",,,(229) 475-9960,,,Blakely,GA,39823,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Lead Shed,,,(419) 335-2131,,,Wauseon,OH,43567,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Outdoorsman Inc,,,(701) 282-0131,,,Fargo,ND,58102,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Outpost Armory,,,(615) 867-6789,,,Christiana,TN,37037,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Pawn Company,,,(270) 784-7296,,,Bowling Green,KY,42101,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Range of Richfield,,,(262) 674-1550,,,Richfeild,WI,53056,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Right Place,,,(505) 450-5508,,,Los Lunas,NM,87031,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Shadow Group Solutions,,,(703) 405-4606,,,Centreville,VA,20120,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
THG Outdoors,,,(812) 894-0058,,,Riley,IN,47871,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Thin Blue Line Firearms,,,(832) 797-0392,,,Tomball,TX,77375,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
THOR Global Defense Group,,,(479) 474-3434,,,Van Buren,AR,72956,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Three Brothers Arms LLC,,,(251) 494-0095,,,Stapleton,AL,36578,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Three Gun Nuts LLC,,,(509) 928-6884,,,Spokane,WA,99201,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Three Rivers Arsenal,,,(334) 478-4734,,,Wetumpka,AL,36092,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Thunder Alley Indoor Shooting Range, LLC",,,(402) 464-0083,,,Lincoln,NE,68501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Thunder Roads Magazine of Iowa DBA Thunder Guns,,,(712) 249-5630,,,Kimballton,IA,51543,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TIER 1 LLC,,,(509) 850-0411,,,Nine Mile Falls,WA,99026,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Tier 1 Operations,,,(703) 402-0745,,,Leesburg,VA,20175,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TIM'S GUNSMITHING,,,(863) 295-9463,,,Winter Haven,FL,33880,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Title II Firearms Inc,,,(918) 663-3880,,,Tulsa,OK,74131,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TJ Gun Sales,,,(503) 474-4258,,,Mcminvill,OR,97128,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TK Defense,,,(301) 908-8082,,18 CESSNA COURT,GAITHERSBURG,MD,20879,8-52-031-01-7H-12217,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
TMGN LLC DBA The Machine Gun Nest,,,(301) 304-6001,,7910 REICHS FORD RD,FREDERICK,MD,21704,8-52-021-01-7G-14431,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
TNT Firearms and Accessories,,,(904) 310-3869,,,Fernandina Beach,FL,32034,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TNT GUNS LTD,,,(660) 627-5039,,,Kirksville,MO,63501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Top Quality Enterprises LLC /Lock N Load Firearms,,,(405) 808-9281,,,Shawnee,OK,74801,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Top Shelf Tactical, LLC",,,(812) 725-1115,,,New Albany,IN,47150,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Top Shot Armory LLC,,,(574) 288-4867,,,South Bend,IN,46601,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Toxic Guns and Gear,,,(435) 632-1550,,,St. George,UT,84790,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TPC,,,(214) 534-9265,,,Wingate,TX,79566,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TPF Outdoors LLC,,,(920) 397-2658,,,Fort Atkinson,WI,53538,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Trajectory Arms LLC,,,(801) 636-2554,,,Springville,UT,84663,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Travis Look,,,(775) 843-7581,,,Sparks,NV,89431,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Triggerpull.US,,,(954) 804-6228,,,Sunrise,FL,33322,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Trigger Time Gun Club,,,(303) 651-0816,,,Longmont,CO,80501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Trigger Time Indoor Shooting Center,,,(662) 871-8931,,,Tupelo,MS,38801,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Trigon Armament Inc,,,(989) 283-1187,,,Stanton,MI,48888,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Tri Lakes Armory and Goods LLC,,,(501) 538-7798,,,Malvern,AR,72104,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Triple H Firearms,,,(423) 231-2129,,,Morristown,TN,37813,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Triple J Firearms,,,(832) 324-5486,,,Magnolia,TX,77353,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Tri Star Engineering, Inc",,,(812) 675-5320,,,Bedford,IN,47421,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Triton Mfg.,,,(757) 962-6651,,,Virginia Beach,VA,23453,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Trop Gun Shop LTD,,,(717) 366-4107,,,Elizabethtown,PA,17022,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Tropical Guns LLC,,,(239) 872-9257,,,Holiday,FL,34690,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"T&R Tactical, LLC, DBA Lonestar Gunrunners",,,(979) 924-4802,,646 HOOSIER LANE,NAVASOTA,TX,77868,5-74-041-01-6B-10720,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
Two Valley Supply,,,(307) 851-8547,,,Riverton,WY,82501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Tyner Petrus Co Inc.,,,(318) 388-3788,,,Monroe,LA,71201,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TZS GUNFIRE LLC,,,(541) 554-7366,,,Veneta,OR,97487,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Ultra Precision Firearms & Ammunition,,,(520) 867-6172,,,Tucson,AZ,85701,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Union Arms Co.,,,(702) 374-9113,,,Pahrump,NV,89041,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
United Pawnbrokers,,,(870) 931-7296,,,Jonesboro,AR,72401,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Up In Arms,,,(256) 468-0049,,,Madison,AL,35756,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
U.P. in Arms LLC,,,(906) 379-9055,,,Sault Sainte Marie,MI,49783,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Upscale Pawn / Family Firearms,,,(334) 566-6001,,,Troy,AL,36079,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Upstate Armory Group,,,(864) 228-6705,,,Simpsonville,SC,29680,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
v,,,(813) 806-1958,,,Tampa,FL,33601,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Valley City Ordnance Works LLC,,,(330) 416-5067,,,Valley City,OH,44280,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Vandalia Range and Armory,,,(937) 387-0485,,,Vandalia,OH,45377,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Venom Armament LLC,,,(817) 713-1547,,,Paradise,TX,76073,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Vest pocket coin & currency,,,(207) 344-9494,,,Brunswick,ME,04011,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Vickey's Guns,,,(719) 544-1196,,,Pueblo,CO,81001,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Victory Firearms,,,(757) 295-8654,,,Virginia beach,VA,23453,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Victory Range and Armory,,,(937) 216-3936,,,New Castle,IN,47362,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Village Pawn & Gun Shop LLC,,,(704) 694-6266,,,Wadesboro,NC,28170,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Virlee Gunworks,,,(920) 866-2441,,,New Franken,WI,54229,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Visionary Arms LLC,,,(225) 906-7690,,,Prairieville,LA,70769,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
V.Q. Gunworks LLC,,,(503) 449-6007,,,Gervais,OR,97026,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
VT SERVICES GROUP,,,(254) 935-3800,,,Belton,TX,76513,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Wainwright's Firearms, Inc.",,,(830) 743-2966,,,New Braunfels,TX,78130,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Walczak Stanley Thomas jr,,,(817) 550-3450,,,Haltom City,TX,76117,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Warhorse Industries,,,(281) 573-3433,,,Beach city,TX,77541,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Warrior Arms LLC,,,(920) 241-2269,,,De Pere,WI,54115,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Warrior Holdings dba Peterson Farms,,,(414) 940-3500,,,Muskego,WI,53150,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Washington County Guns,,,(724) 249-5112,,,West Alexander,PA,15376,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Waterloo Tactical,,,(512) 944-0791,,,Austin,TX,73301,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Waumbec Weaponry,,,(603) 606-1971,,,Manchester,NH,03101,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"WD Guns, LLC",,,(580) 327-7372,,,Alva,OK,73717,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Weber's, Ltd.",,,(254) 791-4867,,,Temple,TX,76501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Weddle's Gun Shop,,,(270) 566-3071,,,Campbellsville,KY,42718,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
We Plead The 2nd (WPT2),,,(480) 968-2182,,,Tempe,AZ,85280,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Westman Precision Firearms, LLC",,,(906) 221-1144,,,Iron Mountain,MI,49801,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
West Salem Tactical,,,(540) 380-4441,,,Salem,VA,24153,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
West Virginia Gun Company,,,(304) 615-7377,,,Vienna,WV,26105,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Whistling Pines Gun Club,,,(719) 597-3456,,,Colorado Springs,CO,80901,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Whittaker Guns,,,(270) 229-0140,,,owensboro,KY,42301,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Wiggy's Alaska,,,(907) 336-1330,,,Anchorage,AK,99501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Wilde Armory, LLC",,,(806) 203-0530,,,Amarillo,TX,79101,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Wilkeys Advanced Armaments,,,(423) 285-0850,,,Dayton,TN,37321,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
William E. Tadrick/The Gun Room,,,(810) 516-8945,,,Grand Blanc,MI,48439,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
William Thomas Badey,,,(484) 802-6264,,,Lester,PA,19009,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
William Thompson - Gunsmith,,,(928) 460-0726,,,Prescott,AZ,86301,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Will's Gun Shop,,,(502) 921-3309,,,Taylorsville,KY,40071,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Wilson Arms & Armaments llc,,,(603) 289-2124,,,Gilmanton Iron Works,NH,03837,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Windham Indoor Shooting Range & Retail Store,,,(207) 892-0274,,,Windham,ME,04062,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Wingtip LLC,,,(806) 359-8681,,,Amarillo,TX,79101,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Witchdoctor company,,,(720) 490-8091,,,Arvada,CO,80001,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"WNC Tactical Arms, Inc.",,,(828) 329-9199,,,Brevard,NC,28712,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Woden Armory,,,(830) 992-3047,,,Fredericksburg,TX,78624,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Wolf Supply LLC,,,(502) 640-6635,,,Louisville,KY,40201,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Wolverine State Armory,,,(248) 798-3047,,,Berkley,MI,48072,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Worldwide Technologies,,,(270) 776-5512,,,Franklin,KY,42134,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Worldwide Technologies LLC,,,(270) 598-7100,,,Franklin,KY,42134,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Xcaliber Gunsmithing Inc,,,(507) 423-6562,,,Cottonwood,MN,56229,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Yalobusha Armory,,,(662) 473-6830,,,Water Valley,MS,38965,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Yeomans Arms Co., LLC",,,(912) 705-6709,,503 WEST PARKER STREET SUITE B,BAXLEY,GA,31513,1-58-001-01-6G-23281,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
Yingling Guns,,,(501) 827-4324,,,Judsonia,AR,72081,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"York Tactical, LLC",,,(570) 778-3991,,,Tamaqua,PA,18252,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Z Enterprise LLC,,,(231) 329-1454,,2288 DEANNA ST,MUSKEGON,MI,49444,4-38-121-01-8E-16396,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
Zig Look,,,(775) 997-3383,,,Reno,NV,89501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Zingers & Flingers,,,(715) 261-2211,,,Marathon,WI,54448,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
ZR Tactical Solutions,,,(317) 721-9787,,,Noblesville,IN,46060,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
ZULU ARMOURY,,,(786) 582-5136,,,DORAL,FL,33166,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
